Pflanzenname,Family,order,SampleID,Caproic,Methylheptanoic1,Methylheptanoic2,Caprylic,Pelargonic,Methylnonanoic1,Capric,Methyldecanoic1,Lauric,Methyldodecanoic1,Methyldodecanoic2,Tetradecenoic,Myristic ,Myristoleic,Methyltetradecanoic1,Methyltetradecanoic2,Methyltetradecanoic3,Pentadecenoic,Pentadecanoic,Methylpentadecenoic,Hexadecadienoic1Hexadecenoic1,Methylpentadecanoic1,Hexadecadienoic2,Hexadecadienoic3Hexadecatrienoic ,Palmitoleic,Hexadecenoic2,Hexadecadienoic4,Methylpentadecanoic2,Hexadecenoic3,Palmitic,Hexadecadienoic5,Unknown,Methylhexadecanoic1,Methylhexadecenoic,Methylhexadecanoic2,Heptadecadienoic,Methylhexadecanoic3,Heptadecenoic1,Heptadecenoic2,Heptadecenoic3,Margaric,Octadecatrienoic1,Octadecenoic1,Octadecadienoic1,Octadecatrienoic2Octadecadienoic2,Octadecadienoic3Octadecenoic3,Linoleic,LinolenicOleic,Octadecenoic4,Elaidic,StearicOctadecatrienoic4,Octadecatrienoic5,Octadecatrienoic6Octadecadienoic2,Octadecadienoic3Octadecatrienoic7,Octadecatrienoic8,Octadecatrienoic9Octadecadienoic4,Methyloctadecanoic1,Methyloctadecanoic2,Octadecatrienoic10,Octadecatrienoic11Eicosenoic1,Octadecatrienoic12,Eicosatrienoic1,Arachidonic,Methylnonadecanoic,Eicosadienoic1,Eicosenoic2,Eicosenoic3,Eicosenoic4,Eicosatrienoic2,Eicosadienoic2,Arachidic,Unknown,Methyleicosenoic,Unknown1,Methyleicosanoic1,Methyleicosanoic2,Erucic,Docosenoic1,Behenic,Docosenoic2,Methyldocosanoic,Tricosenoic2,Tricosanoic,Methyltricosanoic,Tetracosenoic1,Nervonic,Tetracosenoic2,Lignoceric,unknown,Methyldocosenoic,Tetracosenoic3,Methyltetracosanoic,Methylpentacosanoic,Unknown,Ximenic,Cerotic,Methylhexacosenoic,Octacosenoic,Montanic,Methyloctacosenoic,Methyloctacosanoic,Mellisic,Sum,Unsaturated_saturated
Prunus_spinosa,Rosaceae,Rosales,NB_32,814.7165802,0,0,375.3718209,0,0,0,71.8462247,0,0,0,40.8301594,215.7345452,0,0,9.874232048,18.89192029,12.29838127,115.0429756,0,0,0,0,0,139.1034834,84.98948937,0,57.42014147,0,7186.466351,0,0,32.23993676,0,19.68274405,0,0,0,0,0,124.4790988,68.34403353,0,95.49263917,0,0,10343.49292,4895.525378,0,214.5509135,1164.308622,175.4039464,2290.10407,778.4938237,147.5781936,263.8318172,0,0,203.5766336,57.32147457,0,0,0,0,0,141.4562064,0,0,0,0,364.2746592,0,0,0,0,0,0,0,585.7636025,0,0,0,51.34506885,0,0,0,0,379.9349471,0,0,0,0,0,0,0,104.7650453,0,0,41.69030057,0,0,31.34583156,31717.58821,1.695882997
Quercus_petraea,Fagaceae,Fagales,SL_J620_1_FA_2,85.32301384,0,0,0,211.9228914,0,43.9905154,0,55.53947204,0,0,0,132.1247713,0,0,0,4.132804281,0,45.81903115,0,0,0,0,0,18.25279776,26.95306424,0,0,0,4720.078865,0,0,0,0,11.57146017,0,0,0,0,0,0,0,0,0,0,2610.250245,2054.675002,1243.799469,0,0,1415.146227,1145.808928,0,41.92839986,0,32.93487669,105.1647029,0,39.03345436,29.25741345,0,0,0,0,44.97048514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.88811013,0,10.77757797,0,21.69373122,0,0,0,28.89309207,0,0,0,0,0,0,14247.9304,1.050271768
Quercus_robur,Fagaceae,Fagales,NB_122,683.8064942,0,0,72.05748765,134.2809885,0,20.46216065,52.9394869,22.00034737,0,0,0,115.9519271,0,0,0,0,0,90.59747243,0,0,0,0,0,71.23895935,118.5832672,0,127.5587764,0,8881.027205,0,0,17.42686347,0,10.07917398,0,0,0,0,0,90.4089248,0,0,102.0773776,0,81.71857976,7829.544176,7736.258023,0,2372.662644,2056.062109,223.9178334,3443.413518,719.0078039,286.4819018,194.8275047,0,31.22212594,317.6909163,0,0,0,0,0,0,164.6349848,0,0,0,0,278.3900009,0,0,0,0,0,0,0,260.0192619,0,0,0,53.48336555,0,0,23.45785578,0,175.0954482,0,0,0,0,0,0,0,56.97451936,0,0,20.63923886,0,0,0,36935.99872,1.787520853
Ranunculus_acris,Ranunculaceae,Ranunculales,NB_111,2002.515769,0,0,372.5041682,262.7443403,0,38.17460379,102.4314122,2.192154926,0,0,0,162.341228,0,0,0,0,0,126.6338488,0,68.01201833,0,0,0,52.23832595,59.76285589,0,118.8111389,0,11539.51792,0,0,33.7798112,0,31.67517615,0,0,0,0,0,107.6947325,93.17320319,0,93.41299855,0,0,4356.900191,10119.82733,0,176.8762225,1993.95887,249.2874412,4551.729136,403.2741332,470.6413224,323.9794593,0,0,461.0202437,259.4987669,0,0,0,0,48.33700662,43.97717855,0,0,0,0,184.3427514,0,0,0,0,0,0,0,190.1263841,0,0,0,131.7166247,0,0,0,0,104.6932475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39337.80201,1.247122683
Ranunculus_arvensis,Ranunculaceae,Ranunculales,NB_97,852.3494588,0,0,131.5958983,56.89576625,0,22.37558268,0,95.08803679,67.66404443,0,8.373064411,249.9502366,0,0,15.94509466,21.12042341,14.71266219,159.7319643,0,67.98622761,0,0,0,82.84116249,128.3067145,0,60.18581003,0,20971.10099,0,0,27.05294666,0,44.84861031,0,0,0,0,0,197.2055526,0,0,233.5143883,0,0,12056.56258,20104.44298,0,222.4044311,3243.547787,491.975456,7268.798947,553.479358,367.8718025,23.37812385,0,101.6904007,919.8265299,0,302.2081956,0,0,0,110.1657672,120.8385225,0,0,0,0,522.9332456,0,0,0,0,0,0,0,416.7619128,0,0,0,390.9813124,0,0,0,0,263.2229778,0,0,0,0,0,0,0,43.52901058,0,0,29.45681726,0,0,0,71062.92079,1.539300586
Ranunculus_auricomus,Ranunculaceae,Ranunculales,NB_108,467.9811423,0,0,21.75242084,0,0,14.50222779,42.72506476,21.74933773,0,0,13.71244619,72.56115143,0,0,0,0,0,65.45703808,0,14.52481066,0,0,0,62.73988002,29.27098891,0,50.69609708,0,4182.133758,0,0,24.06010509,0,16.15888984,0,12.92429795,0,0,0,66.51270042,0,0,43.19844629,0,42.10150428,1332.058294,936.1843864,0,0,1626.748139,105.2674985,4429.630681,1191.902203,196.7389443,12.70903604,0,0,165.3439179,0,0,0,0,0,0,58.97779617,0,0,0,0,102.9334641,0,0,0,0,0,0,0,136.2516601,0,0,0,269.9137324,0,0,0,0,117.1612647,0,0,0,0,0,0,0,29.8378728,0,0,25.02986029,0,0,0,16001.45106,1.172017794
Ranunculus_bulbosus,Ranunculaceae,Ranunculales,NB_175,684.0229192,0,0,106.072671,0,0,7.807951039,54.24087937,0,33.66316921,0,0,136.3349402,0,0,6.880644423,17.1947048,0,103.3047659,0,0,0,0,0,46.96735989,69.29215042,0,174.4792736,0,13735.46473,0,0,22.11157887,0,36.87800478,0,10.68354492,0,0,0,115.3737455,204.1201806,0,0,0,0,4740.099568,15224.59177,0,187.1546424,1760.126706,318.3569905,4322.396814,261.2347417,399.9424225,71.01319371,128.4844099,0,579.0017265,64.74367706,0,0,0,0,0,69.81316923,0,0,0,0,165.9773242,0,0,0,0,0,0,0,411.865287,0,0,0,384.0548899,0,0,0,0,138.3480515,0,0,0,0,0,0,0,22.35407909,0,0,57.21568484,0,0,0,44871.66837,1.450271145
Ranunculus_repens,Ranunculaceae,Ranunculales,NB411,0,0,0,197.7983219,83.08426665,0,32.78103405,0,65.1920704,0,0,0,225.2361184,0,0,0,0,0,70.31862219,0,0,0,0,0,97.44667388,100.8997999,0,74.48514511,0,9434.922492,0,0,0,0,0,0,0,0,0,0,143.4963219,0,0,0,0,0,3061.661205,6835.664121,0,0,2164.866813,192.5177105,4725.808292,402.2518919,477.4204193,179.3214419,168.6644491,0,482.9832551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.162257,0,0,0,451.1303697,0,0,0,0,179.2039049,0,225.4901756,0,0,0,0,0,62.42116291,0,0,0,0,0,0,30404.22834,1.231869376
Rhinanthus_alectorolophus,Orobanchaceae,Laminales,NB147_FA,0,0,0,326.653066,126.3277323,0,490.7633713,0,219.6298435,0,0,0,319.797162,0,0,0,0,0,78.36397004,0,0,0,0,0,138.380145,686.9381143,0,58.70892707,0,13221.07067,0,0,0,0,0,0,0,0,0,0,69.46304499,0,0,0,63.32211045,0,0,23616.42875,0,0,1870.235284,346.9212305,5656.916072,360.7933872,385.3463151,100.4637888,0,0,505.8015186,0,0,290.5169856,0,0,0,0,0,0,0,0,390.22067,0,0,0,0,0,0,0,319.3071834,0,0,0,0,0,0,0,0,205.9732664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49848.34261,1.816845288
Rhinanthus_minor,Orobanchaceae,Laminales,NB240_FA,0,0,0,237.3750279,111.54553,0,209.8791861,0,122.7582479,0,0,0,481.0987003,0,0,0,0,0,61.07494317,0,0,0,0,0,164.1316388,580.2660173,0,0,0,11667.82244,0,0,0,0,0,0,0,0,0,0,73.11675998,0,0,0,0,136.6534664,0,23166.63739,0,0,843.9116089,328.7288044,3486.155242,0,383.2195669,0,0,0,391.0684207,0,0,0,0,0,0,0,0,0,0,0,332.0562786,0,0,0,0,0,0,0,386.1466718,0,0,0,0,0,0,0,0,195.5318866,0,0,0,0,0,0,0,69.74323671,0,0,0,0,0,0,43428.92107,1.935961559
Rosa_canina,Rosaceae,Rosales,LN283,0,0,0,37.42511643,92.12358699,0,89.11806755,40.0708875,475.638536,63.74657093,0,0,261.2503806,0,0,0,42.10844108,0,167.1551771,0,0,30.3438182,0,0,165.4754975,41.63508998,0,69.41307951,0,7996.286022,0,0,0,0,0,0,0,0,0,0,330.1980787,0,0,0,0,206.8706107,4264.066318,7006.408366,0,0,4127.72804,152.664478,1891.759519,248.6672635,183.8061407,0,0,0,213.7207469,0,0,0,0,0,0,0,0,380.4735427,0,0,632.4155172,0,0,0,0,0,0,0,984.0776946,0,0,0,109.2791069,0,0,0,0,282.5207716,0,86.67728204,0,0,0,0,0,54.74721812,0,0,0,0,0,0,30727.87097,0.934316725
Rosa_dumalis,Rosaceae,Rosales,NB123_FA,0,0,0,198.1526103,210.6248151,0,387.9751854,0,118.8232691,79.98050897,0,0,370.3395734,0,0,0,0,0,188.4864768,0,0,0,0,0,225.785019,80.57237064,0,0,0,10940.00215,0,0,0,0,0,0,0,0,0,0,326.6040585,0,0,0,0,0,5805.971492,12147.7213,0,0,1431.790193,209.1262521,1926.463593,0,201.4389035,0,0,0,237.834677,108.7524383,0,0,0,0,0,0,0,102.4825826,0,0,656.7473902,0,0,0,0,131.6799096,0,0,1687.327982,0,0,0,176.8226701,0,0,0,0,695.1588048,0,58.46036984,0,0,0,0,0,149.875046,0,0,0,0,0,0,38854.99964,1.188965889
Rosa_rubiginosa,Rosaceae,Rosales,NB423,618.5650528,0,0,0,58.69370738,0,68.64222064,0,89.4517331,0,0,0,557.9424996,0,0,0,0,0,814.9202989,0,0,0,0,0,0,0,0,0,0,5161.711762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4341.994103,4676.90728,0,0,2328.810705,267.7547456,2325.245461,412.8694123,238.3137857,134.9326988,0,0,305.7846016,0,0,0,0,0,0,0,0,0,0,0,694.7355795,0,0,0,247.9473025,0,0,0,961.5121012,0,0,0,114.2977676,0,0,0,0,425.3121234,0,59.34528325,0,115.0514961,0,0,641.724622,725.8282319,0,0,0,132.9930995,261.9917564,0,26783.27943,1.022079396
Rubus_caesius,Rosaceae,Rosales,NB459,127.6617887,0,0,0,11.96385524,0,21.97447794,36.33232212,77.29294318,0,0,0,370.6906408,0,10.15583702,0,34.92895899,0,121.979977,0,0,0,0,0,47.40203551,70.08949575,0,0,0,3933.510282,0,0,0,0,0,0,31.11931504,0,0,0,133.5674878,0,0,0,85.69243416,292.0329073,2041.424011,3638.466082,0,0,3239.845216,136.124928,1639.016849,143.9846201,134.4064415,0,0,88.36219368,165.4747964,0,0,0,0,0,0,787.2372527,191.5628508,395.4100002,0,0,2085.002817,617.6835604,0,566.133683,0,0,165.0178582,227.8596082,3194.161085,260.237622,0,0,109.9638012,0,0,0,90.13704345,627.6177193,0,68.20743371,108.1005208,0,0,0,0,83.14976023,0,0,0,0,0,0,26210.98251,0.745357119
Rubus_orthostachys,Rosaceae,Rosales,NB433,0,0,0,43.84186434,0,0,50.41447876,0,106.4516008,0,0,0,334.06682,0,0,0,0,0,32.3058108,0,0,0,0,0,53.57262183,34.89013195,0,9.880498208,0,6322.432721,0,0,0,0,0,0,0,0,0,0,87.86080812,0,0,0,0,0,3030.580554,6138.541075,0,0,1778.833601,103.5956807,2006.112161,135.7653407,158.0358485,0,0,0,244.0016755,0,0,0,0,0,0,0,0,152.5996198,0,0,510.0500393,0,0,0,82.74054471,0,0,0,42.14384058,26.87294604,0,103.3276749,112.0059066,0,0,0,94.78078572,472.253823,0,86.19161841,86.7269768,0,0,0,0,55.04529947,0,0,0,0,0,0,22495.92237,1.240556597
Rumex_acetosa,Polygonaceae,Caryophyllales,NB_125,822.1309504,0,0,58.4785604,55.5587758,0,54.18765363,72.9981661,36.60879015,0,0,15.47351446,224.1719356,0,0,15.86411066,28.27371293,8.540856019,64.17892686,0,11.77071221,19.96271254,0,0,112.6323125,46.31896348,0,9.84273025,0,5102.171368,0,0,35.88903807,0,18.5989628,0,111.1333869,0,0,0,76.59622115,262.1267035,0,62.28261792,0,34.49553831,5026.921837,4679.433113,0,306.3285519,897.8437204,27.71400543,1034.367948,599.1602119,134.8055756,207.9895945,37.68772624,0,112.4928381,0,0,0,0,0,144.4615482,87.08112187,66.94760126,0,0,0,385.7774579,0,0,0,0,0,66.2556589,0,231.8230894,0,23.41145192,0,37.7695105,0,0,35.32095983,0,191.8035502,0,0,0,0,0,0,0,61.53004435,0,0,18.82836596,0,0,0,21776.0427,1.504974094
Salix_cinerea,Apiaceae,Apiales,NB_19,322.3678871,0,0,0,0,0,51.63065253,80.07997075,553.8840428,22.62731942,0,0,1157.551783,0,0,0,45.37847952,0,123.3002209,0,0,37.08593971,0,0,74.05437066,34.76389014,0,44.42051811,0,6421.81685,0,0,0,0,33.08007657,0,0,0,0,0,112.2123569,32.29727388,18.17623357,96.15198035,0,0,4479.772379,4643.70308,0,134.9063456,2322.202639,206.3283287,3612.46106,458.8800808,114.4704245,201.5040274,0,73.7326205,354.9054116,68.66332521,0,0,0,0,56.258568,85.10427991,0,0,0,0,543.8838022,0,0,0,0,0,0,0,266.0767447,0,0,0,45.13823449,0,0,0,0,236.9877691,0,0,0,0,0,0,0,105.1880796,0,0,42.71774557,0,0,0,27313.76479,1.160665999
Salvia_pratensis,Laminaceae,Laminales,NB_158,0,0,0,100.6748189,0,0,5.913808453,69.61435909,0,0,0,0,747.3864582,0,0,0,83.12483624,0,66.06712485,0,0,94.17309706,0,0,0,64.15604677,0,1116.01853,0,15222.63588,0,0,54.00095863,601.5143564,80.57569923,0,0,0,0,0,173.529475,190.3367011,0,0,0,0,2209.993677,17354.26733,0,0,4130.938005,394.4229896,6512.353002,205.9095045,636.649685,235.5753027,87.83855689,0,793.3979395,0,0,0,0,487.6958144,95.10914171,288.8692072,0,0,103.797012,0,413.7759969,0,0,0,0,0,239.1268516,0,263.9065784,0,0,0,53.99562415,0,0,219.211074,0,254.6584698,0,0,0,0,0,0,0,151.4351891,0,0,28.87637335,0,0,0,53831.52548,1.216351685
Sambucus_nigra,Adoxaceae,Dipsacles,NB_191_A,481.2553713,0,0,0,32.47904303,0,97.25223106,83.52038316,7831.574042,79.19933658,58.80655291,38.44418543,920.1384435,0,92.33434836,52.0913569,101.6797522,100.3852458,323.4690687,127.5195708,20.12454247,0,114.9926015,0,1716.010486,0,0,619.0513953,0,14241.84928,0,0,88.30914287,0,29.76632507,0,0,0,0,0,901.7907109,199.6357726,0,419.8589875,0,0,40589.47858,15304.65422,0,270.7588393,14163.50999,104.1378832,2233.788626,1146.187536,120.4812155,120.0016226,0,0,320.1265124,0,0,0,0,0,447.69245,1047.275786,42.3091938,0,0,0,1601.46354,0,0,0,246.0097283,0,0,0,367.0181836,0,0,0,127.9089648,0,0,0,0,350.6445119,0,0,0,0,0,0,79.93687829,42.00815532,0,0,0,0,0,0,107496.9306,1.496407555
Sanguisorba_minor,Rosaceae,Rosales,NB_152,0,0,0,127.1701034,80.3222767,0,31.61375757,13.08782391,41.52778786,4.544142654,0,0,88.82652993,0,3.194320537,0,27.26669878,0,23.10164656,0,0,0,0,0,16.44867223,19.52779263,0,0,0,4217.672246,0,0,0,0,0,0,0,0,0,0,42.27921587,0,0,0,0,0,9595.849992,69.89095469,0,0,598.5992541,21.63068534,254.482143,13.22607156,20.13823041,32.8727668,12.33925489,13.96971775,93.46453585,30.08950648,105.2339076,0,0,0,0,0,0,0,0,664.5941631,0,0,0,0,31.75029359,0,0,0,260.3072375,0,201.6676595,0,19.22677689,0,0,89.86544922,0,36.63523416,0,0,0,32.14662774,0,0,0,13.45993556,0,0,5.581048412,0,0,0,16953.60446,1.860745194
Scorzoneroides_autumnalis,Asteraceae,Asterales,NB339,629.3028712,0,0,588.6772154,68.82444793,0,135.7250137,0,2369.495171,0,0,0,1526.338213,0,0,0,28.90338204,0,119.8800668,0,0,0,0,0,286.9087636,98.44555896,0,243.0185958,0,7895.198181,0,0,0,0,0,0,0,0,0,0,136.2184547,0,0,0,0,0,6558.649184,8940.641611,1739.846202,0,1832.627848,172.2813149,1361.588363,256.9420197,124.1576375,0,0,0,205.2742838,0,0,0,0,0,0,0,0,0,0,0,1468.503786,0,0,0,531.8228136,0,0,0,1414.32029,0,0,0,0,0,0,146.2238216,0,779.251921,0,0,0,0,0,0,0,194.0844312,0,0,0,0,1544.345494,0,41397.49696,0.924879615
Senecio_jacobaea,Asteraceae,Asterales,NB375,319.8644214,50.69505495,25.55006331,611.1908686,45.63135237,0,68.64546431,0,221.7736584,0,0,0,1266.901416,0,0,0,63.40346111,0,139.3352774,0,0,0,0,0,153.8028834,257.3135713,0,149.4902774,0,8056.832446,0,0,0,0,0,0,0,0,43.81062499,0,245.4199683,0,0,0,0,222.4653573,4042.330734,2440.874254,265.9485266,0,3814.235253,83.02166717,1555.903857,558.5239501,121.4454884,0,53.8064253,0,0,0,0,0,0,0,0,0,0,0,0,0,1167.761267,0,0,310.0424099,0,0,0,0,406.1816621,0,0,0,124.8052393,0,0,92.48592269,0,300.1681405,338.8893406,0,0,0,0,0,0,274.510055,0,0,0,0,221.8548786,0,28114.91524,0.554220788
Sorbus_aucuparia,Caryophyllaceae,Caryophyllales,CLN167,0,0,0,58.44536607,68.14104293,0,69.42719225,44.63910639,181.8614672,0,0,0,1274.943001,0,39.08318779,0,99.96897845,0,157.9611791,0,0,0,0,0,253.1411573,326.3201709,0,0,0,15232.36411,0,0,0,0,0,0,0,0,0,219.0535601,274.2852158,0,0,0,1556.969705,2079.373755,17253.40877,17302.12442,0,274.2010595,1153.800983,278.8851401,1923.591223,281.2959855,258.5010122,0,0,0,360.2265372,0,824.866414,0,0,0,0,463.7517615,0,0,260.5839455,0,0,0,0,0,0,0,263.4334924,0,180.3399357,125.0113082,0,0,104.9787392,85.58545816,0,0,0,367.3200296,0,0,0,0,0,0,0,30.42365092,0,0,0,0,0,0,63728.30806,2.244389033
Sorbus_aucuparia,Rosaceae,Rosales,NB_137,0,0,0,0,0,0,0,47.5071899,0,0,0,9.401628717,100.120891,0,0,0,10.37460074,0,45.0431022,0,0,0,0,0,53.26331804,22.06039829,0,31.98966618,0,2136.535598,0,0,0,0,0,0,0,0,0,0,58.03917536,0,0,30.73877301,0,186.3644806,3309.039253,1175.293061,0,117.8795944,279.2000001,52.49651929,639.7431738,350.9250836,54.63811358,106.7988528,0,116.3300883,112.7246248,0,0,0,0,0,0,46.13260694,0,0,0,0,190.7026252,0,0,0,31.34719498,0,0,0,319.1392523,0,0,0,56.57537702,0,0,0,0,269.6559665,0,0,0,0,0,0,0,50.69552366,0,0,16.53262326,0,0,0,10027.28836,1.666981762
Rabelera_holostea,Caryophyllaceae,Caryophyllales,LN260,12.21488509,0,0,57.73506712,134.7940854,0,94.13457436,41.32431496,526.3372907,71.77481958,0,397.278923,245.555074,1638.418204,10.84151157,0,0,19.96542092,31.98941274,0,0,0,0,0,72.20512212,94.37917845,0,100.2548407,0,6316.048894,0,0,682.5214168,0,49.501955,0,0,0,0,0,280.606493,0,86.6161454,0,1930.339411,0,4102.72663,4262.059125,0,175.8274598,2373.537392,0,2922.516515,607.3864152,247.3958881,321.3700553,0,0,214.5862801,0,247.8327728,0,0,0,0,263.2547296,0,0,0,0,417.5825392,0,0,0,0,0,0,0,269.1661406,0,0,0,61.32341184,0,0,56.17384023,0,100.4867012,0,0,0,0,0,0,0,27.64714116,0,0,0,0,0,0,29565.71008,1.483391134
Symphytum_officinale,Boraginaceae,Boraginales,NB_213,359.7491529,0,0,0,0,0,9.697167851,48.69205155,0.811254672,52.46657018,0,38.16677882,342.4064868,0,17.56319894,16.60295561,24.48671816,14.09247323,134.1549911,0,0,0,0,0,224.8662555,125.9795805,0,52.85654609,0,11774.76109,0,0,96.19171021,0,23.08549615,0,0,0,0,0,153.9373665,736.2549867,0,0,0,0,3556.912132,7620.802737,0,0,2983.046818,202.9409939,7524.27073,375.715973,0,234.8774807,0,81.76881657,616.9044265,110.5271379,0,0,0,0,0,177.8036697,0,0,0,0,620.6075583,0,0,0,138.3065425,0,66.95512026,0,510.912943,0,0,0,94.26592085,0,0,363.8904004,0,260.2376605,0,0,0,0,0,0,0,75.3701783,0,0,0,0,0,0,39862.94007,1.23047149
Syringa_vulgaris,Oleaceae,Laminales,NB212_FA,0,0,0,131.9474618,89.75552251,0,54.31884288,0,64.02855876,0,0,0,749.0809347,0,0,0,0,0,73.14694547,0,0,0,0,0,158.6390188,85.69081575,0,0,0,9127.674778,0,0,0,0,0,0,102.5415602,0,0,0,227.0265827,0,0,0,580.5893656,0,9392.942365,7814.187531,126.5496138,0,748.0616685,0,486.083932,297.0692527,0,0,0,0,80.39950829,0,0,0,0,0,0,0,0,126.5472399,0,0,1253.876683,0,0,0,0,0,0,0,887.5003026,0,0,0,0,0,0,0,0,457.1128757,0,0,0,0,0,0,0,159.8894599,0,0,93.80850307,0,0,0,33368.46932,1.346624997
Taraxacum_agg,Asteraceae,Asterales,LN_254,343.6553217,0,0,398.1472086,184.7613997,0,257.6822128,54.70777419,4377.142129,0,0,0,292.8187218,0,0,0,0,0,231.5658854,0,0,0,0,0,0,151.5021115,0,237.3516533,0,12080.74064,0,0,33.81225428,0,85.66721386,0,0,0,0,0,194.88232,215.648976,0,0,0,207.6999606,6885.084357,4559.86321,0,278.3478795,8851.406604,414.7445956,11293.69385,1903.399436,281.1262878,357.2009746,0,194.8189963,423.537723,106.7000434,101.1995187,0,0,0,0,95.91392013,0,0,0,0,2592.342617,0,270.3501389,0,475.0607014,0,189.5259456,0,1881.675817,0,0,0,232.4039594,0,0,0,0,896.9300724,0,0,0,0,0,0,0,238.2848848,0,0,178.3353456,0,0,0,62049.73266,0.808281819
Thalictrum_flavum,Ranunculaceae,Ranunculales,J_48_1,210.1112058,0,0,179.5648616,139.6317647,0,117.9089278,96.57023626,114.0546875,56.95270718,0,0,359.4846389,0,9.183953661,0,13.93624577,0,125.6523858,0,0,56.42935436,0,0,176.6196973,107.390861,0,21.20011238,0,7628.083304,0,0,23.81381649,16.21074196,0,0,0,0,0,0,185.9144309,0,0,0,0,0,5429.117215,3045.688485,0,188.6638517,2789.826262,112.5445821,4022.44625,1340.883884,0,235.8820975,0,0,180.8500628,0,0,0,0,0,0,56.18344317,0,0,0,0,743.0383042,0,0,0,0,0,0,0,360.866926,0,0,0,153.4170926,0,0,0,0,365.6344034,0,0,0,52.66624349,0,0,0,53.29762947,0,0,0,0,0,0,28769.72066,1.073725005
Thymus_pulegioides,Laminaceae,Laminales,NB377,9.097078322,0,0,110.9444847,24.78140271,0,13.47939916,0,96.66623709,0,0,0,348.2201171,0,0,0,57.09272797,0,77.88407032,0,0,0,0,0,133.1703812,47.94137633,0,29.62258441,0,2353.328277,0,0,0,0,0,0,40.85432498,0,0,0,157.6152271,0,0,0,0,0,645.6695925,1149.66078,92.59647192,0,626.3108872,40.35952005,473.9364605,724.7739135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.7334752,0,0,0,350.2664605,0,0,0,246.4545327,0,0,0,0,0,0,0,0,238.4849643,0,0,0,0,0,0,0,105.046849,0,0,0,0,149.3001384,87.92978481,8984.221519,0.582812302
Tilia_cordata,Malvaceae,Malvales,NB314,0,0,0,52.02156547,16.6735751,0,17.57069018,0,29.43191212,0,0,159.0754705,192.8672581,0,0,0,0,0,67.38906251,0,0,0,0,0,78.73082941,133.2434784,0,0,502.6720375,12226.94903,0,0,0,0,0,198.1999792,0,181.0068159,0,0,76.26282861,0,0,0,0,0,13953.74976,11875.00157,0,0,739.6704624,210.648672,1934.31991,324.3245669,225.8473863,0,53.70620945,0,256.3880368,920.141718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649.0335548,573.8642758,0,0,0,45.99828341,0,84.53996535,0,1804.161925,242.0209158,0,0,0,0,0,1198.222406,1032.572208,0,0,0,0,0,0,0,50056.30636,2.365940536
Tilia_platyphyllos,Malvaceae,Malvales,NB262_FA,0,0,0,254.6072449,206.8504423,0,267.6694208,0,42.19575961,0,0,0,293.3453219,0,0,0,0,0,112.0078876,0,0,0,0,0,151.3100089,66.13420532,0,0,165.4509732,7144.257179,0,0,0,0,0,194.7837863,0,126.5260894,0,0,122.0532858,0,0,0,0,0,0,2536.665552,207.7393136,105.9414112,648.406275,0,909.3448667,0,0,0,0,0,82.07358254,0,0,0,0,0,0,0,0,0,0,0,1442.930226,0,0,0,0,0,0,237.6202955,370.5777316,0,0,0,108.8702115,0,0,0,829.5764326,419.786161,0,0,0,0,0,0,0,1177.848328,0,0,0,0,0,0,18224.57199,0.430732447
Tilia_tomentosa,Malvaceae,Malvales,J_523,94.1713988,0,0,85.93429375,247.3855378,0,110.8841471,81.91129878,125.9048829,0,0,0,282.8942269,0,10.79412573,0,0,0,46.05908,0,0,0,0,0,121.2911354,36.22668521,0,154.4765711,0,5157.766502,0,0,32.11905444,16.72446158,0,50.44706373,0,0,0,0,92.86681828,0,0,6.276253126,0,0,1801.864899,1418.206491,0,192.1915694,2668.617333,0,4266.612106,1291.685048,0,238.7281155,0,0,72.97787326,0,0,0,0,0,0,95.85152498,0,0,0,0,459.5085586,0,0,0,0,0,0,0,177.6616086,0,0,0,29.41029188,0,0,1311.729602,0,322.5371888,0,0,0,0,0,0,0,1089.887708,0,0,0,0,0,0,22191.60345,0.966030901
Tragopogon_pratensis,Asteraceae,Asterales,KH021,0,0,0,10.3235046,13.0020168,0,27.5416355,3.94147227,304.817347,0,0,0,50.6061704,0,1.59874275,0.88687762,2.77250043,1.38675436,15.9143742,0,0,2.32618975,0,0,17.3909683,4.16359229,39.2622709,0,0,882.4323604,0,0,4.06074724,0,0,0,0,0,0,0,23.3364165,0,0,28.4541744,0,43.8774801,796.004944,1494.58423,0,0,130.01295,26.1094589,322.690118,42.1936294,15.7579685,7.48807169,0,0,55.2793083,0,45.0605376,7.31366417,0,0,0,7.84608208,0,0,0,33.0176954,95.9838065,0,0,0,57.491983,15.8450642,0,0,42.0318041,0,0,0,17.9300806,0,0,0,0,35.6864451,0,0,0,0,0,0,0,14.3314222,0,0,3.24689772,0,0,11.0598445,4755.061602,1.690761464
